ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047468.621778,1,100,20,1898.840064,192265.846784,991.669,50,1372,3996,100,0.0,0.0,6.222,1.696,0
1776047468.6652615,0,100,20,1965.948928,192265.846784,990.331,57,1365,3996,100,0.0,0.0,5.997,1.653,0
1776047468.7086027,1,100,20,1898.840064,192265.846784,990.261,50,1387,3996,100,0.0,0.0,6.044,1.611,0
1776047468.7522588,0,100,20,1965.948928,192265.846784,989.7,57,1387,3996,100,0.0,0.0,6.299,1.636,0
1776047468.7956054,1,100,20,1898.840064,192265.846784,990.261,50,1387,3996,100,0.0,0.0,6.292,1.606,0
1776047468.8393354,0,100,20,1965.948928,192265.846784,990.836,57,1387,3996,100,0.0,0.0,6.391,3.017,0
1776047468.8840404,1,100,20,1898.840064,192265.846784,991.266,50,1387,3996,100,0.0,0.0,7.675,1.523,0
1776047468.9276829,0,100,20,1965.948928,192265.846784,990.81,57,1395,3996,100,0.0,0.0,6.09,1.739,0
1776047468.9711015,1,100,20,1898.840064,192265.846784,991.72,50,1387,3996,100,0.0,0.0,6.102,1.661,0
1776047469.0147347,0,100,20,1965.948928,192265.846784,991.773,57,1402,3996,100,0.0,0.0,6.113,1.571,0
1776047469.0581188,1,100,20,1898.840064,192265.846784,991.917,51,1372,3996,100,0.0,0.0,6.101,3.018,0
1776047469.1018224,0,100,20,1965.948928,192265.846784,991.498,57,1402,3996,100,0.0,0.0,6.075,1.744,0
1776047469.1452222,1,100,20,1898.840064,192265.846784,991.695,51,1357,3996,100,0.0,0.0,6.359,1.591,0
1776047469.188783,0,100,20,1965.948928,192265.846784,991.498,57,1372,3996,100,0.0,0.0,6.38,1.617,0
1776047469.2322156,1,100,20,1898.840064,192265.846784,991.625,51,1357,3996,100,0.0,0.0,6.156,1.658,0
1776047469.2757714,0,100,20,1965.948928,192265.846784,992.28,57,1372,3996,100,0.0,0.0,6.053,1.723,0
1776047469.319018,1,100,20,1898.840064,192265.846784,991.01,51,1372,3996,100,0.0,0.0,6.06,1.584,0
1776047469.3626986,0,100,20,1965.948928,192265.846784,988.919,57,1402,3996,100,0.0,0.0,6.277,1.687,0
1776047469.4060786,1,100,20,1898.840064,192265.846784,991.312,51,1357,3996,100,0.0,0.0,6.073,1.59,0
1776047469.4497843,0,100,20,1965.948928,192265.846784,984.035,57,1372,3996,100,0.0,0.0,6.205,3.092,0
1776047469.493124,1,100,20,1898.840064,192265.846784,991.312,51,1380,3996,100,0.0,0.0,6.311,1.581,0
1776047469.5371284,0,100,20,1965.948928,192265.846784,986.424,57,1372,3996,100,0.0,0.0,6.228,3.232,0
1776047469.5804324,1,100,20,1898.840064,192265.846784,991.274,51,1380,3996,100,0.0,0.0,6.307,1.644,0
1776047469.623981,0,100,20,1965.948928,192265.846784,988.419,57,1372,3996,100,0.0,0.0,6.482,1.613,0
1776047469.6673207,1,100,20,1898.840064,192265.846784,991.782,51,1380,3996,100,0.0,0.0,6.253,3.097,0
1776047469.7107904,0,100,20,1965.948928,192265.846784,991.774,57,1410,3996,100,0.0,0.0,6.068,1.641,0
1776047469.7541842,1,100,20,1898.840064,192265.846784,992.065,51,1387,3996,100,0.0,0.0,6.141,2.969,0
1776047469.7977836,0,100,20,1965.948928,192265.846784,991.774,58,1387,3996,100,0.0,0.0,6.297,1.6,0
1776047469.841419,1,100,20,1898.840064,192265.846784,991.709,51,1387,3996,100,0.0,0.0,6.269,1.679,0
1776047469.8851411,0,100,20,1965.948928,192265.846784,993.191,57,1372,3996,100,0.0,0.0,6.159,1.619,0
1776047469.9285376,1,100,20,1898.840064,192265.846784,991.305,51,1380,3996,100,0.0,0.0,6.109,1.625,0
1776047469.97209,0,100,20,1965.948928,192265.846784,992.417,57,1372,3996,100,0.0,0.0,6.3,1.696,0
1776047470.01544,1,100,20,1898.840064,192265.846784,991.531,51,1372,3996,100,0.0,0.0,6.093,1.612,0
1776047470.0598402,0,100,20,1965.948928,192265.846784,991.18,57,1402,3996,100,0.0,0.0,6.304,2.39,0
1776047470.1032898,1,100,20,1898.840064,192265.846784,991.531,51,1380,3996,100,0.0,0.0,6.39,1.56,0
1776047470.146888,0,100,20,1965.948928,192265.846784,991.752,57,1372,3996,100,0.0,0.0,6.103,2.992,0
1776047470.1902945,1,100,20,1898.840064,192265.846784,991.817,51,1387,3996,100,0.0,0.0,6.118,1.564,0
1776047470.2337928,0,100,20,1965.948928,192265.846784,991.187,57,1402,3996,100,0.0,0.0,6.025,3.065,0
1776047470.277129,1,100,20,1898.840064,192265.846784,991.612,51,1387,3996,100,0.0,0.0,6.097,1.641,0
1776047470.320648,0,100,20,1965.948928,192265.846784,992.227,57,1402,3996,100,0.0,0.0,6.349,1.676,0
1776047470.364763,1,100,20,1898.840064,192265.846784,993.01,51,1387,3996,100,0.0,0.0,6.091,3.715,0
1776047470.4084082,0,100,20,1965.948928,192265.846784,992.24,57,1372,3996,100,0.0,0.0,6.117,1.626,0
1776047470.451784,1,100,20,1898.840064,192265.846784,992.528,51,1357,3996,100,0.0,0.0,6.122,2.97,0
1776047470.4953084,0,100,20,1965.948928,192265.846784,992.24,58,1387,3996,100,0.0,0.0,6.123,1.655,0
1776047470.5387046,1,100,20,1898.840064,192265.846784,992.189,51,1387,3996,100,0.0,0.0,5.859,1.723,0
1776047470.5825434,0,100,20,1965.948928,192265.846784,992.404,58,1387,3996,100,0.0,0.0,6.533,1.622,0
1776047470.6258664,1,100,20,1898.840064,192265.846784,990.791,51,1372,3996,100,0.0,0.0,6.014,1.632,0
1776047470.6694887,0,100,20,1965.948928,192265.846784,992.456,57,1387,3996,100,0.0,0.0,6.097,1.633,0
